League,Team,Player,Country,Appearances,URL
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Facundo Rodríguez,,0,"https://en.wikipedia.org/wiki/Facundo_Rodr%C3%ADguez_(footballer,_born_2000)"
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Agustín Álvarez,,0,https://en.wikipedia.org/wiki/Agust%C3%ADn_%C3%81lvarez
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Tomás Cardona,,0,https://en.wikipedia.org/wiki/Tom%C3%A1s_Cardona
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Roberto Ramírez,,0,https://en.wikipedia.org/wiki/Roberto_Ram%C3%ADrez_(footballer)
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Néstor Breitenbruch,,0,https://en.wikipedia.org/wiki/N%C3%A9stor_Breitenbruch
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Andrés Mehring,,0,https://en.wikipedia.org/wiki/Andr%C3%A9s_Mehring
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Miguel Jacquet,,0,https://en.wikipedia.org/wiki/Miguel_Jacquet
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Facundo Barboza,,0,https://en.wikipedia.org/wiki/Facundo_Barboza
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Leandro Vella,,0,https://en.wikipedia.org/wiki/Leandro_Vella
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Richard Prieto,,0,https://en.wikipedia.org/wiki/Richard_Prieto
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Gabriel Alanís,,0,https://en.wikipedia.org/wiki/Gabriel_Alan%C3%ADs
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Juan Andrada,,0,https://en.wikipedia.org/wiki/Juan_Andrada
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Iván Smith,,0,https://en.wikipedia.org/wiki/Iv%C3%A1n_Smith_(Argentine_footballer)
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Fabián Henríquez,,0,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Henr%C3%ADquez
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Agustín Manzur,,0,https://en.wikipedia.org/wiki/Agust%C3%ADn_Manzur
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Facundo Gutiérrez,,0,https://en.wikipedia.org/wiki/Facundo_Guti%C3%A9rrez
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Juan Brunetta,,0,https://en.wikipedia.org/wiki/Juan_Brunetta_(footballer)
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Franco González,,0,"https://en.wikipedia.org/wiki/Franco_Gonz%C3%A1lez_(footballer,_born_1999)"
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Miguel Merentiel,,0,https://en.wikipedia.org/wiki/Miguel_Merentiel
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Hernán Bernardello,,0,https://en.wikipedia.org/wiki/Hern%C3%A1n_Bernardello
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Luciano Pizarro,,0,https://en.wikipedia.org/wiki/Luciano_Pizarro
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Valentín Burgoa,,0,https://en.wikipedia.org/wiki/Valent%C3%ADn_Burgoa
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Marcelo Freites,,0,https://en.wikipedia.org/wiki/Marcelo_Freites
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Tomás Badaloni,,0,https://en.wikipedia.org/wiki/Tom%C3%A1s_Badaloni
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Ezequiel Bullaude,,0,https://en.wikipedia.org/wiki/Ezequiel_Bullaude
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Lucas Agüero,,0,https://en.wikipedia.org/wiki/Lucas_Ag%C3%BCero
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Brian Alferez,,0,https://en.wikipedia.org/wiki/Brian_Alferez
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Sebastián Lomonaco,,0,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Lomonaco
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Sebastián Olivarez,,0,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Olivarez
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Gabriel Ávalos,,0,https://en.wikipedia.org/wiki/Gabriel_%C3%81valos
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Santiago García,,0,https://en.wikipedia.org/wiki/Santiago_Garc%C3%ADa_(Uruguayan_footballer)
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Fabrizio Angileri,,0,https://en.wikipedia.org/wiki/Fabrizio_Angileri
2019–20 Argentine Primera División,2019–20 Godoy Cruz Antonio Tomba season,Victorio Ramis,,0,https://en.wikipedia.org/wiki/Victorio_Ramis
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Alan Franco,,0,https://en.wikipedia.org/wiki/Alan_Franco
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Milton Álvarez,,0,https://en.wikipedia.org/wiki/Milton_%C3%81lvarez
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Guillermo Burdisso,,0,https://en.wikipedia.org/wiki/Guillermo_Burdisso
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Gonzalo Rehak,,0,https://en.wikipedia.org/wiki/Gonzalo_Rehak
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Alexander Barboza,,0,https://en.wikipedia.org/wiki/Alexander_Barboza
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Sergio Barreto,,0,https://en.wikipedia.org/wiki/Sergio_Barreto
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Fabricio Bustos,,0,https://en.wikipedia.org/wiki/Fabricio_Bustos
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Nicolás Domingo,,0,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Domingo
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Nicolás Figal,,0,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Figal
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Lucas Villalba,,0,https://en.wikipedia.org/wiki/Lucas_Villalba
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Gastón Silva,,19,https://en.wikipedia.org/wiki/Gast%C3%B3n_Silva
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Andrés Roa,,0,https://en.wikipedia.org/wiki/Andr%C3%A9s_Felipe_Roa
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Juan Sánchez Miño,,0,https://en.wikipedia.org/wiki/Juan_S%C3%A1nchez_Mi%C3%B1o
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Alan Soñora,,0,https://en.wikipedia.org/wiki/Alan_So%C3%B1ora
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Alan Velasco,,0,https://en.wikipedia.org/wiki/Alan_Velasco
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Carlos Benavídez,,0,https://en.wikipedia.org/wiki/Carlos_Benav%C3%ADdez
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Martín Campaña,,9,https://en.wikipedia.org/wiki/Mart%C3%ADn_Campa%C3%B1a
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Pablo Pérez,,1,"https://en.wikipedia.org/wiki/Pablo_P%C3%A9rez_(footballer,_born_1985)"
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Lucas Romero,,0,https://en.wikipedia.org/wiki/Lucas_Romero
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Julián Vitale,,0,https://en.wikipedia.org/wiki/Juli%C3%A1n_Vitale
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Pablo Hernández,,0,https://en.wikipedia.org/wiki/Pedro_Pablo_Hern%C3%A1ndez
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Domingo Blanco,,1,https://en.wikipedia.org/wiki/Domingo_Blanco
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Martín Benítez,,0,https://en.wikipedia.org/wiki/Mart%C3%ADn_Ben%C3%ADtez
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Silvio Romero,,0,https://en.wikipedia.org/wiki/Silvio_Romero_(footballer)
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Cristian Chávez,,0,https://en.wikipedia.org/wiki/Cristian_Gabriel_Ch%C3%A1vez
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Diego Mercado,,0,https://en.wikipedia.org/wiki/Diego_Mercado
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Mauro Molina,,0,https://en.wikipedia.org/wiki/Mauro_Molina
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Sebastián Palacios,,0,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Palacios
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Francisco Pizzini,,0,https://en.wikipedia.org/wiki/Francisco_Pizzini
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Cecilio Domínguez,,17,https://en.wikipedia.org/wiki/Cecilio_Dom%C3%ADnguez
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Gastón Togni,,0,https://en.wikipedia.org/wiki/Gast%C3%B3n_Togni
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Ezequiel Denis,,0,https://en.wikipedia.org/wiki/Ezequiel_Denis
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Franco Shea,,0,https://en.wikipedia.org/wiki/Franco_Shea
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Lucas Albertengo,,0,https://en.wikipedia.org/wiki/Lucas_Albertengo
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Gonzalo Asis,,0,https://en.wikipedia.org/wiki/Gonzalo_Asis
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Francisco Delorenzi,,0,https://en.wikipedia.org/wiki/Francisco_Delorenzi
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Elías Contreras,,0,https://en.wikipedia.org/wiki/El%C3%ADas_Contreras
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Gonzalo Verón,,0,https://en.wikipedia.org/wiki/Gonzalo_Ver%C3%B3n
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Nicolás Del Priore,,0,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Del_Priore
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Leandro Fernández,,0,"https://en.wikipedia.org/wiki/Leandro_Fern%C3%A1ndez_(footballer,_born_1991)"
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Fernando Gaibor,,0,https://en.wikipedia.org/wiki/Fernando_Gaibor
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Mauricio del Castillo,,0,https://en.wikipedia.org/wiki/Mauricio_del_Castillo
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Jony,,0,"https://en.wikipedia.org/wiki/Jony_(footballer,_born_1994)"
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Saúl Nelle,,0,https://en.wikipedia.org/wiki/Sa%C3%BAl_Nelle
2019–20 Argentine Primera División,2019–20 Club Atlético Independiente season,Braian Romero,,0,https://en.wikipedia.org/wiki/Braian_Romero
2019–20 Argentine Primera División,2019–20 Aldosivi season,Fabián Assmann,,0,https://en.wikipedia.org/wiki/Fabi%C3%A1n_Assmann
2019–20 Argentine Primera División,2019–20 Aldosivi season,Marcos Miers,,0,https://en.wikipedia.org/wiki/Marcos_Miers
2019–20 Argentine Primera División,2019–20 Aldosivi season,Leonardo Sánchez,,0,https://en.wikipedia.org/wiki/Leonardo_S%C3%A1nchez
2019–20 Argentine Primera División,2019–20 Aldosivi season,Luciano Pocrnjic,,0,https://en.wikipedia.org/wiki/Luciano_Pocrnjic
2019–20 Argentine Primera División,2019–20 Aldosivi season,Leonel Galeano,,0,https://en.wikipedia.org/wiki/Leonel_Galeano
2019–20 Argentine Primera División,2019–20 Aldosivi season,Emanuel Iñiguez,,0,https://en.wikipedia.org/wiki/Emanuel_I%C3%B1iguez
2019–20 Argentine Primera División,2019–20 Aldosivi season,Cain Fara,,0,https://en.wikipedia.org/wiki/Cain_Fara
2019–20 Argentine Primera División,2019–20 Aldosivi season,Leandro Sapetti,,0,https://en.wikipedia.org/wiki/Leandro_Sapetti
2019–20 Argentine Primera División,2019–20 Aldosivi season,Lucas Villalba,,0,https://en.wikipedia.org/wiki/Lucas_Villalba
2019–20 Argentine Primera División,2019–20 Aldosivi season,Nicolás Bazzana,,0,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Bazzana
2019–20 Argentine Primera División,2019–20 Aldosivi season,Federico Gino,,0,https://en.wikipedia.org/wiki/Federico_Gino
2019–20 Argentine Primera División,2019–20 Aldosivi season,Fernando Evangelista,,0,https://en.wikipedia.org/wiki/Fernando_Evangelista
2019–20 Argentine Primera División,2019–20 Aldosivi season,Gastón Gil Romero,,0,https://en.wikipedia.org/wiki/Gast%C3%B3n_Gil_Romero
2019–20 Argentine Primera División,2019–20 Aldosivi season,Nazareno Solís,,0,https://en.wikipedia.org/wiki/Nazareno_Sol%C3%ADs
2019–20 Argentine Primera División,2019–20 Aldosivi season,Hernán Burbano,,0,https://en.wikipedia.org/wiki/Hern%C3%A1n_Burbano
2019–20 Argentine Primera División,2019–20 Aldosivi season,Alan Ruiz,,0,https://en.wikipedia.org/wiki/Alan_Ruiz
2019–20 Argentine Primera División,2019–20 Aldosivi season,Ramiro Garay,,0,https://en.wikipedia.org/wiki/Ramiro_Garay
2019–20 Argentine Primera División,2019–20 Aldosivi season,Jonathan Farías,,0,https://en.wikipedia.org/wiki/Jonathan_Far%C3%ADas
2019–20 Argentine Primera División,2019–20 Aldosivi season,Ezequiel Videla,,0,https://en.wikipedia.org/wiki/Ezequiel_Videla
2019–20 Argentine Primera División,2019–20 Aldosivi season,Facundo Bertoglio,,0,https://en.wikipedia.org/wiki/Facundo_Bertoglio
2019–20 Argentine Primera División,2019–20 Aldosivi season,Yoel Juárez,,0,https://en.wikipedia.org/wiki/Yoel_Ju%C3%A1rez
2019–20 Argentine Primera División,2019–20 Aldosivi season,Román Martínez,,0,"https://en.wikipedia.org/wiki/Rom%C3%A1n_Mart%C3%ADnez_(footballer,_born_1983)"
2019–20 Argentine Primera División,2019–20 Aldosivi season,Fernando Godoy,,0,https://en.wikipedia.org/wiki/Fernando_Godoy
2019–20 Argentine Primera División,2019–20 Aldosivi season,Nahuel Yeri,,0,https://en.wikipedia.org/wiki/Nahuel_Yeri
2019–20 Argentine Primera División,2019–20 Aldosivi season,Leandro Maciel,,0,https://en.wikipedia.org/wiki/Leandro_Maciel
2019–20 Argentine Primera División,2019–20 Aldosivi season,Federico Andrada,,0,https://en.wikipedia.org/wiki/Federico_Andrada
2019–20 Argentine Primera División,2019–20 Aldosivi season,Sebastián Rincón,,0,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Rinc%C3%B3n
2019–20 Argentine Primera División,2019–20 Aldosivi season,Francisco Grahl,,0,https://en.wikipedia.org/wiki/Francisco_Grahl
2019–20 Argentine Primera División,2019–20 Aldosivi season,Franco Pérez,,0,"https://en.wikipedia.org/wiki/Franco_P%C3%A9rez_(footballer,_born_1998)"
2019–20 Argentine Primera División,2019–20 Aldosivi season,Francisco Leonardo,,0,https://en.wikipedia.org/wiki/Francisco_Leonardo
2019–20 Argentine Primera División,2019–20 Aldosivi season,Manuel Capasso,,0,https://en.wikipedia.org/wiki/Manuel_Capasso
2019–20 Argentine Primera División,2019–20 Aldosivi season,Jonatan Benedetti,,0,https://en.wikipedia.org/wiki/Jonatan_Benedetti
2019–20 Argentine Primera División,2019–20 Aldosivi season,Gonzalo Verón,,0,https://en.wikipedia.org/wiki/Gonzalo_Ver%C3%B3n
2019–20 Argentine Primera División,2019–20 Aldosivi season,Lucas Di Yorio,,0,https://en.wikipedia.org/wiki/Lucas_Di_Yorio
League,Team,Player,Country,Appearances,URL
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Moez Ben Cherifia,Tunisia,Total,https://en.wikipedia.org/wiki/Moez_Ben_Cherifia
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Rami Jridi,Tunisia,0,https://en.wikipedia.org/wiki/Rami_Jridi
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Sameh Derbali,Tunisia,0,https://en.wikipedia.org/wiki/Sameh_Derbali
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Khalil Chemmam,Tunisia,0,https://en.wikipedia.org/wiki/Khalil_Chemmam
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Ilyes Chetti,Algeria,0,https://en.wikipedia.org/wiki/Ilyes_Chetti
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Chamseddine Dhaouadi,Tunisia,0,https://en.wikipedia.org/wiki/Chamseddine_Dhaouadi
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Mohamed Ali Yacoubi,Tunisia,0,https://en.wikipedia.org/wiki/Mohamed_Ali_Yacoubi
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Amine Ben Hamida,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Amine_Ben_Hamida&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Iheb Mbarki,Tunisia,0,https://en.wikipedia.org/wiki/Iheb_Mbarki
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Afif Jebali,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Afif_Jebali&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Abdelkader Bedrane,Algeria,0,https://en.wikipedia.org/wiki/Abdelkader_Bedrane
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Mohamed Amine Tougai,Algeria,0,https://en.wikipedia.org/wiki/Mohamed_Amine_Tougai
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Fousseny Coulibaly,Ivory_Coast,0,https://en.wikipedia.org/wiki/Fousseny_Coulibaly
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Houcine Rabii,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Houcine_Rabii&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Youssef Mosrati,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Youssef_Mosrati&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Mohamed Ali Ben Romdhane,Tunisia,0,https://en.wikipedia.org/wiki/Mohamed_Ali_Ben_Romdhane
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Mohamed Amine Meskini,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Mohamed_Amine_Meskini&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Hamdou Elhouni,Libya,0,https://en.wikipedia.org/wiki/Hamdou_Elhouni
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Ibrahim Ouattara,Ivory_Coast,0,https://en.wikipedia.org/w/index.php?title=Ibrahim_Ouattara&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Billel Bensaha,Algeria,0,https://en.wikipedia.org/wiki/Billel_Bensaha
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Malek Charfi,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Malek_Charfi&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Kwame Bonsu,Ghana,0,https://en.wikipedia.org/wiki/Kwame_Bonsu
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Raouf Benguit,Algeria,0,https://en.wikipedia.org/wiki/Raouf_Benguit
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Anice Badri,Tunisia,Total,https://en.wikipedia.org/wiki/Anice_Badri
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Raed Fedaa,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Raed_Fedaa&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Zied Berrima,Tunisia,0,https://en.wikipedia.org/wiki/Zied_Berrima
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Taha Yassine Khenissi,Tunisia,41,https://en.wikipedia.org/wiki/Taha_Yassine_Khenissi
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Fedi Ben Choug,Tunisia,0,https://en.wikipedia.org/wiki/Fedi_Ben_Choug
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Maher Ben Seghaier,Tunisia,0,https://en.wikipedia.org/w/index.php?title=Maher_Ben_Seghaier&action=edit&redlink=1
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Haythem Jouini,Tunisia,0,https://en.wikipedia.org/wiki/Haythem_Jouini
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Junior Lokosa,Nigeria,1,https://en.wikipedia.org/wiki/Junior_Lokosa
2019–20 Tunisian Ligue Professionnelle 1,2019–20 Espérance Sportive de Tunis season,Abderrahmane Meziane,Algeria,0,https://en.wikipedia.org/wiki/Abderrahmane_Meziane
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Aimol Reamsochung,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Aimol_Reamsochung
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Edwin Sydney Vanspaul,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Edwin_Sydney_Vanspaul
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Sinivasan Pandiyan,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Sinivasan_Pandiyan
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Eli Sabiá,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Eli_Sabi%C3%A1
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Lallianzuala Chhangte,All_India_Football_Federation,11,https://en.wikipedia.org/wiki/Lallianzuala_Chhangte
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Vishal Kaith,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Vishal_Kaith
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Dhanpal Ganesh,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Dhanpal_Ganesh
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Thoi Singh,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Thoi_Singh
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Jerry Lalrinzuala,All_India_Football_Federation,Total,https://en.wikipedia.org/wiki/Jerry_Lalrinzuala
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Abhijit Sarkar,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Abhijit_Sarkar_(footballer)
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Deepak Tangri,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Deepak_Tangri
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Rahim Ali,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Rahim_Ali
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Anirudh Thapa,All_India_Football_Federation,24,https://en.wikipedia.org/wiki/Anirudh_Thapa
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Germanpreet Singh,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Germanpreet_Singh
2019–20 Indian Super League season,2019–20 Chennaiyin FC season,Rafael Crivellaro,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Rafael_Crivellaro
2019–20 Indian Super League season,2019–20 FC Goa season,Chinglensana Singh,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Chinglensana_Singh_(footballer)
2019–20 Indian Super League season,2019–20 FC Goa season,Mohammad Nawaz,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Mohammad_Nawaz_(footballer)
2019–20 Indian Super League season,2019–20 FC Goa season,Princeton Rebello,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Princeton_Rebello
2019–20 Indian Super League season,2019–20 FC Goa season,Ahmed Jahouh,Royal_Moroccan_Football_Federation,0,https://en.wikipedia.org/wiki/Ahmed_Jahouh
2019–20 Indian Super League season,2019–20 FC Goa season,Manvir Singh,All_India_Football_Federation,0,"https://en.wikipedia.org/wiki/Manvir_Singh_(footballer,_born_1995)"
2019–20 Indian Super League season,2019–20 FC Goa season,Seiminlen Doungel,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Seiminlen_Doungel
2019–20 Indian Super League season,2019–20 FC Goa season,Hugo Boumous,French_Football_Federation,0,https://en.wikipedia.org/wiki/Hugo_Boumous
2019–20 Indian Super League season,2019–20 FC Goa season,Brandon Fernandes,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Brandon_Fernandes
2019–20 Indian Super League season,2019–20 FC Goa season,Kingslee Fernandes,All_India_Football_Federation,0,https://en.wikipedia.org/w/index.php?title=Kingslee_Fernandes&action=edit&redlink=1
2019–20 Indian Super League season,2019–20 FC Goa season,Jackichand Singh,All_India_Football_Federation,19,https://en.wikipedia.org/wiki/Jackichand_Singh
2019–20 Indian Super League season,2019–20 FC Goa season,Seriton Fernandes,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Seriton_Fernandes
2019–20 Indian Super League season,2019–20 FC Goa season,Saviour Gama,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Saviour_Gama
2019–20 Indian Super League season,2019–20 FC Goa season,Mourtada Fall,Senegalese_Football_Federation,0,https://en.wikipedia.org/wiki/Mourtada_Fall
2019–20 Indian Super League season,2019–20 FC Goa season,Carlos Peña,Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/Carlos_Pe%C3%B1a_(Spanish_footballer)
2019–20 Indian Super League season,2019–20 FC Goa season,Edu Bedia,Royal_Spanish_Football_Federation,0,https://en.wikipedia.org/wiki/Edu_Bedia
2019–20 Indian Super League season,2019–20 FC Goa season,Mohamed Ali,All_India_Football_Federation,0,https://en.wikipedia.org/wiki/Mohamed_Ali_(footballer)
